raterId,handId,styleCode,perceived_length,perceived_slenderness,perceived_palm_width,perceived_softness,hand_fit,skin_tone,style_match,scene_fit,aesthetic,overallScore
demo_rater_014,demo_hand_0008,nail_05,56.83637553991966,53.11648300657529,28.043227656217177,35.97702067072911,92.33960994131334,64.80643576410056,77.52914353754575,75.05601103747641,79.56541133235629,78.73947145486255
demo_rater_009,demo_hand_0008,nail_05,48.7121084445545,56.914185230366584,34.92751150733917,43.9132830649971,93.20483319180569,78.63338988848945,93.35758007439003,85.5867214657678,85.28731940861725,89.22357765114324
demo_rater_019,demo_hand_0008,nail_05,58.9274119407182,57.95688515232361,28.111756203482553,43.561368051874126,93.71064715489098,79.0503456385493,92.26370683028327,89.42070141173323,88.8506441771613,88.58317474887181
demo_rater_035,demo_hand_0008,nail_05,50.893300445785805,58.54810476432753,23.202842175251494,55.163862814846794,88.05907452242866,67.98581058565095,89.8597844494447,74.50256548386838,81.72562043187543,81.60295620754538
demo_rater_036,demo_hand_0009,nail_01,78.9179386330462,74.75766724211921,46.54096681845366,40.97009908322892,79.39755759959742,77.8396507303006,78.21338946239501,91.57671667923071,75.93771591352116,79.23953567960257
demo_rater_044,demo_hand_0009,nail_01,84.97523804646771,75.56123113116854,44.87204227829785,43.67055374820446,73.27364661021511,68.25496209272715,68.86273162247629,93.7936513055463,79.61500040772543,75.62869952344876
demo_rater_041,demo_hand_0009,nail_01,73.93423870744763,76.28798707457003,45.66749601616941,48.80930570524838,71.04079954745566,75.99722361515977,63.160017670908246,83.02489206594639,76.59752077078075,73.47283586332381
demo_rater_027,demo_hand_0009,nail_01,77.62362918741998,77.12087198920685,46.909602680907916,49.27211813731528,71.44170734402329,72.46348903234835,76.57995826381028,85.23662195197228,64.07752457494088,74.9083807984795
demo_rater_011,demo_hand_0009,nail_01,79.12233610251234,71.54910985653552,50.14249063652568,42.94536422331888,83.9615742564596,78.07043805875671,76.81964665903767,88.07753476371133,77.29816271209741,81.72281588345079
demo_rater_038,demo_hand_0009,nail_01,78.47180624802218,77.90438113766047,48.04441356638236,45.918304584166684,84.03221857731332,72.00516028213691,72.01964799190525,84.13954224390936,79.43990918924948,77.1490281382466
demo_rater_032,demo_hand_0009,nail_01,79.95620766289734,85.00227768631152,48.81417033185508,44.99079901353287,81.81996433819955,74.88051870667421,79.49677820391052,89.9614360991439,81.50884573439727,79.6090652051852
demo_rater_044,demo_hand_0009,nail_02,83.367552449496,75.01253744015446,47.578167723482224,43.27768242546629,86.85966720516171,80.35217238391425,76.31195396692742,85.25744438142276,79.61949401850094,80.43371149207431
demo_rater_028,demo_hand_0009,nail_02,84.05823359898011,90.55375695346473,43.55137845725781,52.12372330058983,84.2879643781487,76.00054311707886,78.29902336520846,77.40352749383753,72.32670712357333,78.63303689982408
demo_rater_023,demo_hand_0009,nail_02,78.84743044176473,77.8072830599764,47.499448449673295,58.59764777536735,86.83586874467028,84.93081521531988,73.82782491103862,81.33244425796606,72.89613343631049,78.30287956125086
demo_rater_009,demo_hand_0009,nail_02,75.56373257726928,80.02037438286393,41.83111732818454,42.94888751615697,86.70786612256725,84.28887365771199,85.2369886608588,91.0846771753246,79.01361602284447,84.79543492744145
demo_rater_016,demo_hand_0009,nail_02,81.2183532696388,87.6636925818162,42.970603040701825,42.79597233306846,91.21679123830577,82.54877901860704,93.70021498462665,90.27792834243736,82.9043262803836,90.69375398770455
demo_rater_046,demo_hand_0009,nail_02,82.7530023623025,75.97962580355635,50.65896564973454,42.1853270671355,86.6150100752188,83.88060507548316,87.21762110228154,84.01623537118839,78.76597539641666,84.3894873805474
demo_rater_006,demo_hand_0009,nail_02,86.9007059343762,84.9571522846755,55.72390317636729,45.502497081491114,88.25002949345799,78.45924891754608,76.88062999779822,89.78604652289525,80.38085185684905,82.36139950795022
demo_rater_042,demo_hand_0009,nail_03,82.57824710392585,74.76969577181244,49.006761465745086,47.591518282032695,96.55152921408504,70.42260529259707,83.76417768115702,93.32129987558028,91.37915956894281,92.45962095205356
demo_rater_010,demo_hand_0009,nail_03,75.72497690521783,64.94560221306868,44.733519739576295,43.73175526130992,88.21532323250733,60.529068112322314,86.60502380732444,69.7448404479972,77.0867983058158,78.47234575094456
demo_rater_041,demo_hand_0009,nail_03,81.08657220216274,68.7980505774421,44.72198659148671,42.69519225292851,84.72648162409563,62.90004032012378,79.19725008393635,78.24621102662773,77.27082346359819,78.6769976244232
demo_rater_016,demo_hand_0009,nail_03,77.66126039006146,86.86946068043478,48.90774196318773,53.74650053950021,92.23399040278329,75.41978671643132,93.56543140499367,80.16486912646397,86.88908367832498,86.79749062753272
demo_rater_013,demo_hand_0009,nail_03,83.03721134566632,70.59573679595069,49.915032675758916,44.026849772626065,100.0,71.37154496378082,85.73067316696849,91.31365802694863,86.81807949755446,86.96244435482674
demo_rater_028,demo_hand_0009,nail_03,84.57699312272884,69.17846245774122,40.10573210075512,45.318087833376346,90.39644406846021,72.65027365061925,91.97592763222524,85.81203179878108,83.71815889076404,84.13950325858293
demo_rater_027,demo_hand_0009,nail_03,82.02962111845937,79.39498148876602,43.21698014707469,44.295499209864886,82.2758595683844,60.259221119855845,83.94103065515291,80.52710737542837,80.30804436563017,78.91842009485843
demo_rater_028,demo_hand_0009,nail_04,84.32874213621461,84.5214442284636,46.60600011418585,47.81837817875615,86.2993941356493,84.4573064414546,85.24832868214047,60.488726179542745,91.87072528258078,82.63891099329943
demo_rater_042,demo_hand_0009,nail_04,83.9769236547186,84.02337321981933,51.79061903513364,46.358391006548025,100.0,88.55219368009622,91.12182350742552,71.87079951218247,93.7477429945303,91.60714827780838
demo_rater_034,demo_hand_0009,nail_04,84.83953426527022,80.76893750198687,47.015587322535296,48.06733330031806,88.60419560331233,90.80293711614557,82.09708642073358,65.74044812085201,86.7608586464748,85.86843478810744
demo_rater_014,demo_hand_0009,nail_04,77.67460589154318,80.35929821790599,50.03503049555426,54.58616596964097,92.09791478920909,83.36134781880095,91.12349451607014,76.20166883118735,90.71073121214148,88.80933583689482
demo_rater_032,demo_hand_0009,nail_04,79.67103347346284,82.69385285293389,40.65570439405326,43.37830719435495,98.39070278099535,92.18200444028302,98.68085849662118,84.37274331354634,83.95283672630325,91.48746032720895
demo_rater_012,demo_hand_0009,nail_04,83.35987000455935,76.54202894134514,47.769189045409,42.122292506508444,93.31331035912923,84.99972958202359,93.25485026574378,64.04112382779678,84.25576867321094,88.92333988261358
demo_rater_047,demo_hand_0009,nail_04,85.78821669646014,78.88974218489209,53.75316589457018,49.792158883348115,95.22253156211116,79.29636309248306,82.78117570770875,71.69204704639124,85.39056484708505,83.62614363585288
demo_rater_026,demo_hand_0009,nail_05,82.3713661694711,78.13574671666804,53.1855863821095,42.09546800486902,83.20220732409173,74.96968241408199,82.4456916583422,79.77844901240861,81.09522601941248,78.97840994759298
demo_rater_035,demo_hand_0009,nail_05,69.83030280052952,73.47056864052563,42.71435158599526,39.23678330923727,76.39747578029835,61.20114455818579,77.2477864644577,74.78024686756434,77.9794939140965,70.88101008666744
demo_rater_006,demo_hand_0009,nail_05,76.48341165709479,84.91695302659089,42.58604727094321,44.46781327214551,80.34923008278658,73.77418789427635,78.9312271715033,69.46019953303396,83.15974410807512,78.02635771515067
demo_rater_043,demo_hand_0009,nail_05,86.02366340303699,76.8095761108108,51.051283936413064,45.65774645520793,75.08312410143715,60.4993624459879,81.60125778170296,81.74814069099261,79.06837710503113,74.50717426546893
demo_rater_023,demo_hand_0009,nail_05,75.18345499167073,72.29884976534274,45.8979987249579,44.76202079095068,87.02279323708527,65.28452446501886,87.87048594752385,75.49066131790501,72.96011622335688,81.27571174230172
demo_rater_004,demo_hand_0009,nail_05,85.89534709081741,82.02843673983139,46.18088847902491,56.53824822915025,84.90230058778977,74.12445683321971,94.49707779142139,75.50643936346712,87.99250796119341,82.93264586753092
demo_rater_044,demo_hand_0009,nail_05,88.16985092810953,77.2504285639275,51.889845363032364,45.41145130916372,82.56514024613764,74.70803091118589,85.91738923556863,75.44690679850963,83.00298719266331,82.38063847676824
demo_rater_019,demo_hand_0010,nail_01,60.62084306297904,27.29509087227852,72.10650610638017,87.84000721415,89.43506593482583,99.17291106317232,78.89033040945262,94.19705868726254,89.59437456346802,90.36600034338768
demo_rater_006,demo_hand_0010,nail_01,60.050645254807606,32.05208865984497,77.260803498343,87.25924104411177,81.26421397786422,90.97436102464216,78.62662355257923,94.00219605646717,81.39633753909239,83.38670337661536
demo_rater_014,demo_hand_0010,nail_01,55.19254300840135,35.40760413262913,70.64498210524212,88.92275575538702,88.75926648450485,94.9100187929918,85.84634397327258,88.8066430701753,81.93049372915343,89.22361688371772
demo_rater_041,demo_hand_0010,nail_01,53.306886697292015,32.93625166854651,73.63606209528683,90.2648712429674,80.44709009591213,88.69273179388766,87.52040401574884,73.84808704196126,81.59147296533929,86.90914393288077
demo_rater_007,demo_hand_0010,nail_01,62.93707821298374,36.13306454822898,65.19705284988214,94.44715297536997,95.31858609928838,96.0886248958889,86.459924922369,93.33170201606914,92.03876321638502,94.0696489809061
demo_rater_023,demo_hand_0010,nail_01,53.17344744622658,26.446363214570184,70.74900410209511,82.7468306308648,82.40452756565695,89.2808807264892,76.2133562879123,81.22534818373752,87.387015650124,82.01648813654002
demo_rater_033,demo_hand_0010,nail_01,56.836049682050714,26.465228876789816,71.73653538911728,85.34644516699825,87.78709275571735,78.6045315039573,87.64634126229602,91.0628503651026,86.65868144737,85.67959537596526
demo_rater_045,demo_hand_0010,nail_02,63.073234511117185,32.372585084440104,71.78827416567225,96.92924333874598,90.19395542050296,86.69420298206498,87.52287778921239,85.07033252014358,93.11439559729777,86.77837978311236
demo_rater_013,demo_hand_0010,nail_02,52.27759105364199,21.925365023322527,74.01404098900808,88.50294338419613,79.11175230634272,82.42607693870612,78.72520162184941,86.06366099624245,84.29104662960718,81.62208924102165
demo_rater_007,demo_hand_0010,nail_02,66.15834559639462,38.12772432096629,68.37338687573465,85.57570551433203,87.38147014157043,86.53142291739758,87.26837454110978,89.34448507611366,87.71204692864498,87.27050521660226
demo_rater_021,demo_hand_0010,nail_02,50.10360869949787,41.48014234869029,67.93133528059646,85.05034835760874,94.23348957891463,89.26934280399138,94.0495519571961,97.08378435283583,90.16065656399194,90.04765804965947
demo_rater_005,demo_hand_0010,nail_02,58.192087038393076,22.93972872102404,67.84597312033199,96.2952737731465,94.23478803457029,84.15232033317925,82.94412959167717,84.25589200195745,84.32694641430054,86.39445476085093
demo_rater_004,demo_hand_0010,nail_02,56.5079882747063,29.62807844935033,66.10327677022198,89.91051701310117,90.45590666933064,95.25848823905449,91.03274735213787,87.95732753888389,85.78046821946644,91.11211340050372
demo_rater_002,demo_hand_0010,nail_02,55.5649028145576,33.118702063440416,77.29350094858086,94.77370790969354,84.69730540202873,76.05437970528473,87.29181666317363,90.84242984140356,77.65470335899819,81.43309967141742
demo_rater_040,demo_hand_0010,nail_03,57.11270528022689,20.413360055098778,74.07804098414654,91.36068658088669,96.52082167432128,84.96501051155353,88.78831056722571,84.69141899698255,91.17089733981776,89.14627252512015
demo_rater_023,demo_hand_0010,nail_03,58.268295783767314,34.870691348583705,75.62660533399863,98.01897670840567,81.1032111769743,81.97709860442295,81.55371373924855,85.06030215929468,85.33808220035655,78.1029597479887
demo_rater_003,demo_hand_0010,nail_03,50.39001920334706,35.55557441802851,74.10259896665757,93.85749075790423,94.24676909174501,83.79267146953593,86.85637587714533,88.6494381707761,91.91555029721336,89.21362249608677
demo_rater_030,demo_hand_0010,nail_03,51.066215152215335,34.84189284036303,68.11293588075313,91.13301386211462,81.77015996013503,90.26313798694147,79.88142359716342,86.82458429002398,88.95623998838917,84.24467925002243
demo_rater_029,demo_hand_0010,nail_03,50.44644649192445,27.331268812220678,75.14651630515706,90.73850327268349,87.3725200447891,92.47522728221472,84.78073940685991,83.89044552816887,100.0,92.49730936164036
demo_rater_024,demo_hand_0010,nail_03,56.40698723501327,24.749377426382864,72.48627322286956,90.05735930218187,85.60255247625658,88.27889136312027,84.22077937875639,82.3958139233038,82.40904591819904,85.24537701781036
demo_rater_034,demo_hand_0010,nail_03,54.72210639380918,30.828764316112345,76.11753494295353,87.38318451407424,89.97660997822443,86.92379710906503,82.80472175012792,80.97596896506403,90.6703374663362,87.55184745753961
demo_rater_032,demo_hand_0010,nail_04,51.95583851157771,32.662228262914404,69.34992621031382,96.53494517698306,93.8235590219019,91.51432437191457,84.61587161034956,72.63842396082045,85.0175461686058,92.10003823555618
demo_rater_026,demo_hand_0010,nail_04,62.4432529848063,28.499798800752764,71.77635817412627,81.03933787060586,87.44951734111805,84.9267182314349,75.06559903427335,77.99810157032645,85.73367338454132,80.96434156754427
demo_rater_037,demo_hand_0010,nail_04,62.099029263371,27.999935172065236,71.39546620183417,90.53492798806718,83.46257462530633,82.1800403239083,79.81419673531438,75.24820742214524,84.48668820985324,81.10893045700294
demo_rater_011,demo_hand_0010,nail_04,57.16526690533594,29.892702333567044,76.4053395414399,90.03998800569676,100.0,86.73690514512707,81.55779471386748,77.7966082917506,91.25712346773992,87.33543975357732
demo_rater_042,demo_hand_0010,nail_04,56.525768133168505,33.00458951953417,75.74081448338116,93.5168175027632,91.04800991032603,89.41599035794158,79.69234342356414,79.88275548005875,85.16693215616651,84.68649740828447
demo_rater_007,demo_hand_0010,nail_04,62.81400930418604,31.37279076774539,72.71399420060193,94.71277602342929,92.54439001381888,83.45732536434835,84.21530822265647,77.980778030498,86.26411987850695,88.94009742237145
demo_rater_033,demo_hand_0010,nail_04,56.634926064842105,22.761948940588393,79.71988981476674,100.0,89.14764708828211,80.98948424479656,74.97080111467578,65.01447642266609,82.65726826510718,84.05829491617423
demo_rater_025,demo_hand_0010,nail_05,54.42384744434689,39.85782259588842,67.56215851040466,86.8413266390231,98.95035973110123,95.05291197883109,97.58534360660316,82.28080173126234,89.98204862406274,94.30376234631288
demo_rater_011,demo_hand_0010,nail_05,60.17607326857356,34.82048098448426,72.28095695222437,95.1883391374939,93.46367079909946,89.81098878159887,90.42992581264738,86.32009782020904,86.78869546877996,92.24380236498729
demo_rater_008,demo_hand_0010,nail_05,54.156658611172915,30.764919163053914,80.59047722297856,91.19945803697938,91.84443048161245,89.12223724960086,89.33488155435056,78.20058768038824,92.0313688183652,89.67172836558959
demo_rater_014,demo_hand_0010,nail_05,55.096686467240005,24.643416665929962,68.05417596453549,85.54773653567378,81.6124737117211,96.85227834293991,78.22433402358662,76.07773097091356,85.7172029087698,84.6899139069092
demo_rater_026,demo_hand_0010,nail_05,48.18074398809316,31.904984478798937,70.28325930000099,88.05040006538106,91.02342727929239,91.59892420875856,81.90384209265042,76.7078114582334,94.10116682611093,87.72790273066433
demo_rater_006,demo_hand_0010,nail_05,53.9615862180301,29.65187860361266,66.442088960215,92.96157711152846,91.87651525263533,86.58566725330475,88.85777003539863,73.02051230418938,91.03830719803975,86.18251969119257
demo_rater_004,demo_hand_0010,nail_05,62.56737018095073,33.10833540964971,78.20006191825915,95.19108738993692,100.0,96.00345516461017,87.14985209908397,87.96992419688762,91.37231631060622,94.89911937327689
demo_rater_008,demo_hand_0011,nail_01,60.78827689481869,43.03739594315866,61.06669100963389,52.13621196032077,88.11337608934481,70.75795835785142,81.40095279915495,90.05411626700088,80.69239297986154,81.5373851144759
demo_rater_016,demo_hand_0011,nail_01,59.45163758048872,42.27715073747672,63.80219796676454,44.111910308128564,98.58721821189566,83.66855742706014,83.47847044648802,89.89130623220954,84.63894586519571,87.97972725589432
demo_rater_033,demo_hand_0011,nail_01,47.24901470868068,39.43001061857686,68.67468095706653,54.31314713673934,93.4761246373474,85.98537494492263,81.94774712572664,89.06655455097487,87.83054835303112,88.04341401158972
demo_rater_041,demo_hand_0011,nail_01,51.41368691208353,33.07433629153381,68.77631624454722,49.339927447955894,78.67371326642268,77.4989321777195,74.76045203118233,77.30286622373116,77.7298607989879,80.30317916099429
demo_rater_046,demo_hand_0011,nail_01,51.585497058728315,35.312963391953666,77.43959452567994,52.35475823698104,85.79413499453331,79.92811077850389,75.58342458558191,86.9077443465593,84.1153214610535,79.11503461277792
demo_rater_043,demo_hand_0011,nail_01,52.854772850651464,31.012536960744967,77.78726773705131,40.73492571319855,95.72201828672502,78.02303229861025,81.43429104963431,84.76417885921298,77.43085754047861,87.54442529397505
demo_rater_037,demo_hand_0011,nail_01,55.01535827244506,38.03862476972455,66.52240892220205,49.12171508031855,86.96118790874509,84.62780052963231,82.37406792862986,91.29450949038106,87.38023367797443,84.33032636914399
demo_rater_006,demo_hand_0011,nail_02,56.36784337344803,36.89375524329581,66.02060418414779,41.68991771382002,92.50554749003797,84.4133358850087,82.74490822617378,84.5652381651082,87.93435519091183,88.06117009543316
demo_rater_038,demo_hand_0011,nail_02,56.10273479254953,46.138755542140466,66.69277438316821,40.04303041639506,99.65524028871545,93.35405830386172,90.01061013322229,85.07739162940115,86.79902688728717,91.81669137194099
demo_rater_042,demo_hand_0011,nail_02,47.89024813847352,42.81856369085425,69.99992476391509,45.198876954111476,99.26388125003625,86.96507668771747,88.32606084472003,82.15559771395527,95.50572674648608,93.02519156814638
demo_rater_004,demo_hand_0011,nail_02,53.5477351083596,50.626127903870646,67.5541206776694,50.42528747247337,93.05740879442313,95.55754531527788,92.48009592108129,84.73522049205555,91.39412082469981,85.92317925443768
demo_rater_024,demo_hand_0011,nail_02,54.407970187490925,41.312077136871935,65.37276284683102,52.26260055699303,87.40091964237973,78.59315956571503,79.64061397775846,89.14458511368936,84.29106114786904,82.25751345268016
demo_rater_015,demo_hand_0011,nail_02,57.109143721415364,44.37299013815909,70.18900625031512,43.723523786848446,98.42166358510086,87.17683522177398,79.6544976225323,96.40336971720187,86.69010209298074,88.85185768067403
demo_rater_032,demo_hand_0011,nail_02,64.20569525630528,35.96894590147441,68.89069164833386,47.03590432644134,100.0,82.79539999924773,90.43001935616971,95.81752352014702,87.82996034608364,91.97968081886324
demo_rater_018,demo_hand_0011,nail_03,61.65815074713716,36.98729821063566,60.727910538624855,52.254132668401084,92.39186182135236,83.53859203012586,90.98729385402369,91.63508292381445,92.43023962376932,91.73849306299942
demo_rater_029,demo_hand_0011,nail_03,56.8875102236188,39.466368238412244,70.13041258589003,55.34832784563711,100.0,66.76337281999628,92.22564440808587,83.31438699857334,86.39341159768838,87.69745501187127
demo_rater_017,demo_hand_0011,nail_03,47.59300793655161,35.28344095744092,66.46246645232675,45.11193202782845,92.32954954588031,71.50637086888064,92.76178441232402,72.44238021816639,83.09136680361132,83.05832497693856
demo_rater_011,demo_hand_0011,nail_03,52.46533375177717,42.931598464806996,62.56198848882459,44.45035266119456,96.00330411350336,77.01832679602735,91.48661946719271,86.30171368055984,90.5265982467735,90.85599751291575
demo_rater_009,demo_hand_0011,nail_03,48.924442794135885,34.44863369254998,65.15149243047468,48.23489677559618,93.14982945062646,75.64177660746934,83.2751058895988,88.116748770898,94.61771692179747,89.43291136809123
demo_rater_002,demo_hand_0011,nail_03,57.68124999484384,32.91866712249263,70.52281720163772,44.90591876605837,96.209909429451,61.90168031058108,84.12652236076916,70.74218983268489,80.80934224225277,80.68682501415034
demo_rater_047,demo_hand_0011,nail_03,53.172312614124216,44.07896067965631,68.74437592360988,52.308618693197744,94.33303243394194,74.31965199053256,92.63582609398303,82.31502526660157,88.49956041173216,88.00543587989229
demo_rater_020,demo_hand_0011,nail_04,50.052634112762114,35.38286163780683,68.46160485928411,52.26696582689196,92.92237624531988,81.78670543750081,76.034782521931,74.68194161952016,83.67116027609858,83.80177543504536
demo_rater_041,demo_hand_0011,nail_04,49.13534810961063,38.57684910991051,67.91417079539167,52.345185233361136,81.91578018824006,81.99753137614901,79.65941555240457,72.26176044627618,89.11325002346436,81.64899542604661
demo_rater_029,demo_hand_0011,nail_04,54.388974692916946,48.11865078401243,77.51478986512777,52.002570103732,90.25376340268383,84.67588753109366,83.41738396264171,66.49970273264896,89.58423808350543,81.09589011978584
demo_rater_028,demo_hand_0011,nail_04,55.114295523315874,38.54738779327932,74.67991361342301,45.877247136836864,95.81813895062263,82.96155085560915,80.31266833457718,78.59104084163761,87.9296464975307,85.66743958216468
demo_rater_023,demo_hand_0011,nail_04,55.662323020463774,39.22632569193945,65.91019237909097,54.72989348013846,89.88060349412862,79.89745223552522,68.1598442415768,65.01182982768736,78.31673842223535,77.82345078310819
demo_rater_024,demo_hand_0011,nail_04,54.097843439937655,38.92156836553284,64.78138578450232,47.510475880032935,94.24772966336005,74.52262014892814,78.92027757983315,69.36936129664728,80.17456260733097,83.24642590898186
demo_rater_007,demo_hand_0011,nail_04,56.66955703305557,46.661088725626314,72.33045277114306,50.71112910686318,97.1954579146857,88.86881236603351,84.08107433943087,82.53929738444938,88.22621364769942,89.53781445634083
demo_rater_002,demo_hand_0011,nail_05,46.570580429799605,37.72101808579362,68.87904282244747,42.36401691226716,80.6910270040498,74.06088408437536,92.44958627135216,76.67553886383574,86.03116169327679,82.9368767355924
demo_rater_048,demo_hand_0011,nail_05,49.36078555831873,48.84399582320623,70.99233438404418,42.668747058076775,97.69055384622246,86.7057631477482,91.3405907266513,84.86032355470344,92.08499557462011,89.8470459164015
demo_rater_010,demo_hand_0011,nail_05,52.87455394532652,32.719783006867836,65.21801040211558,49.12684084081815,84.8587087108097,73.95608989760002,83.66893971158174,75.17935274181205,87.89266183129402,80.2604059149236
demo_rater_003,demo_hand_0011,nail_05,57.96117548630931,34.641731034785714,75.57208586773287,46.36880061833559,98.50428423603857,85.16420904040312,92.16313988967208,87.79667860519756,89.2545908297599,94.11145215405078
demo_rater_009,demo_hand_0011,nail_05,50.37969489299852,38.92655820028504,66.38585021676268,48.52790347714487,83.66515303367763,79.9231629879602,95.93402236243496,83.40094221622704,90.21523365535735,89.23811876078783
demo_rater_028,demo_hand_0011,nail_05,51.980060337277166,40.67981778969899,64.15697527281193,47.95305059735328,90.08548747283058,77.53032086909853,94.15005111040291,75.05480378343174,80.92515379455224,81.30035947512756
demo_rater_015,demo_hand_0011,nail_05,53.10326868211567,37.65775559032263,74.07644715683546,49.41843318342533,93.7264840176583,80.51462461263516,94.0663356791531,83.59362884386313,90.02849234959334,91.04067118411162
demo_rater_034,demo_hand_0012,nail_01,31.52245507184559,68.50973038065123,46.793221991786,74.21868093173066,96.933229597613,86.06863825991297,74.84961288130216,84.47454714233882,81.92345473790196,85.63732990992509
demo_rater_032,demo_hand_0012,nail_01,32.40886124987415,74.95849890088178,53.975619434822256,85.93331994988857,90.39204125464958,80.36480411142946,74.1758520986838,81.40807627121698,82.32636180343526,81.63892635047159
demo_rater_043,demo_hand_0012,nail_01,32.01545201522546,72.64934821368044,47.69195810599838,78.2614735624074,93.84146581465842,79.69814501544802,73.8321012860356,88.51861438480142,88.38778418858809,86.25101154622529
demo_rater_008,demo_hand_0012,nail_01,30.669184653679977,66.74652848933525,43.61716576291521,78.36094579582576,88.31356901380082,87.91320219860677,79.5633876807417,88.86181150526369,92.16069696746689,88.85237076242697
demo_rater_039,demo_hand_0012,nail_01,41.63138363063904,64.1702409271993,52.414078885227525,77.14600033345147,100.0,90.36205598715053,89.05096481429746,90.87833770275397,91.16087736143217,94.84014672807564
demo_rater_047,demo_hand_0012,nail_01,40.527634379154804,67.53485996325752,51.42803677468302,80.37423538029933,88.21036891743003,87.5661949805512,79.58040416572796,89.89282125222856,80.38885478737396,84.13890095954795
demo_rater_019,demo_hand_0012,nail_01,37.12820339817216,74.85590049427931,35.60952969906706,84.09841105906378,92.02683090511222,89.53258655272893,78.25844530242185,98.93522521782666,93.88143583161043,87.29719629848013
demo_rater_018,demo_hand_0012,nail_02,30.982883641220006,80.29555040139059,42.39878402331036,77.2362711017021,100.0,90.79629003364661,90.48480820952388,89.30958067954016,94.83034899416651,93.61482560227356
demo_rater_014,demo_hand_0012,nail_02,31.734538619402944,70.09697892415292,45.43084327414,68.13549086624711,100.0,84.87174094634467,83.13309912491762,85.49309342148352,89.92148332004115,90.29001189437506
demo_rater_032,demo_hand_0012,nail_02,33.85716339716041,78.12389110940728,51.63363726394892,69.79688088532997,94.74003820707338,82.41766101407953,80.24641029955404,91.7469530197971,89.46729419917385,87.59015474438478
demo_rater_038,demo_hand_0012,nail_02,34.54023879547758,78.23966243764833,51.3758285626306,82.79776683703827,97.56740751394699,95.00282158943378,98.45427326784561,91.30283162631824,97.15302170872339,96.42290046364823
demo_rater_039,demo_hand_0012,nail_02,37.14565704692525,73.72170795598797,46.31767362044984,74.83641196571928,100.0,97.31976263763737,87.35019855707233,92.80204543927425,89.54644641418624,92.86960194450714
demo_rater_021,demo_hand_0012,nail_02,33.18895990472058,61.23294888455618,52.73081479682843,79.79575308176143,100.0,86.91623469572647,79.99733117069465,88.86275523415932,88.28973404951562,89.69807710909932
demo_rater_004,demo_hand_0012,nail_02,37.07105877953266,62.59957333150565,52.8994543810582,78.72790562749549,100.0,95.019052623165,86.52294939521896,84.39005770467438,96.40028817393689,93.08225866953072
demo_rater_017,demo_hand_0012,nail_03,37.6482257201785,62.155852350916255,54.22705611761838,75.21241853484604,83.89189404343851,72.24364234482906,71.9056315215173,76.31202187737443,71.15995096607169,78.31410790813274
demo_rater_029,demo_hand_0012,nail_03,25.758771311557176,72.98124914936471,51.284785768557654,75.7040531913567,86.36802196741002,88.14738141757834,82.90708305746111,82.20565513160889,78.97477624630444,85.33016659792749
demo_rater_046,demo_hand_0012,nail_03,39.659083752636406,73.81223713830286,51.04318452242014,78.6487555562153,94.48511082186641,69.62842926268321,88.52940954828382,91.65199493317058,87.57973225229435,87.02897383769833
demo_rater_024,demo_hand_0012,nail_03,30.9950204354136,68.78310565594022,56.733975400755156,85.99862734132284,88.38730493213771,78.08841542087849,81.47038863178683,78.77537094153452,84.3040595537548,82.37156901737973
demo_rater_041,demo_hand_0012,nail_03,36.20113126340283,66.46883396072558,53.77471580281912,74.73619750980642,86.34015001157404,72.14277524987958,84.21054617355487,74.14948910156275,78.38233713712084,79.18759140586478
demo_rater_005,demo_hand_0012,nail_03,25.612142778132636,71.53073079940671,56.10426241845294,77.10684881497973,89.77492874697754,75.16626761257258,74.71011140743117,63.96340148708357,81.47668136402325,81.05183406131808
demo_rater_028,demo_hand_0012,nail_03,28.497665314857834,68.37578730277367,52.284883809512216,70.28123814543571,88.1030040555087,77.25550305064385,83.47749559125106,83.05004342830662,80.30517073413424,84.17400809885557
demo_rater_017,demo_hand_0012,nail_04,27.507222765283593,67.18268750079669,58.208245121151585,76.3798367136984,82.96993397749088,82.36814869394246,87.36653205664115,66.40704113020286,79.22972220003447,80.28381270784911
demo_rater_048,demo_hand_0012,nail_04,38.147872047103625,71.78757763388774,55.97451889667198,75.26726164687103,94.00453286801731,87.61728175688145,90.30752124103282,80.19118166101784,93.99674975189077,90.58091159667724
demo_rater_045,demo_hand_0012,nail_04,32.1289995302613,76.47251343796151,52.22456991246992,83.47322602343532,90.78675660090818,89.35563241587059,92.46782883707225,69.72966863933098,90.43078809337378,86.71949389434839
demo_rater_027,demo_hand_0012,nail_04,30.774326515729385,75.44329841885151,46.40229332206088,78.62161945431228,92.48134861505552,84.72192392141426,78.04696343893737,71.97069292630593,84.49554456602858,83.36114415599484
demo_rater_002,demo_hand_0012,nail_04,32.82211946739905,75.41179617859453,55.261495359649345,81.73060447206616,81.94862247564699,86.7932982427256,85.35934677052795,67.94158033368402,79.15891184337787,83.44179227575462
demo_rater_020,demo_hand_0012,nail_04,27.51979284893062,67.26684211911724,54.858369439509275,73.67458784602091,82.73766377611304,88.72245367364997,87.2097766817009,68.93818031786645,89.58482098911685,83.53595846591631
demo_rater_044,demo_hand_0012,nail_04,29.68527141189804,72.5049451368161,51.174410147640145,74.81610269137094,81.52903580949575,82.9731857556766,87.09732679677353,66.02260166752343,87.33160059559783,81.81111706309164
